,Nota_media_curso,Nota_media_selec,Val_profe,Val_compañeros,Val_propia,Val_padres,Val_direct,Eval_Alumno
2211,6.51,7.12,8.62,9.02,9.87,9.58,4.49,Buena
2212,8.6,8.629999999999999,5.79,7.5,6.26,5.62,4.44,Buena
2213,5.29,6.19,7.33,9.7,7.88,7.42,6.57,No Muy Buena
2214,6.56,6.739999999999999,6.58,8.87,6.94,6.71,9.45,Buena
2215,4.91,4.91,8.48,9.46,9.08,8.05,7.7,No Muy Buena
2216,3.89,3.96,3.56,8.76,9.48,9.12,8.66,Mala
2217,9.72,10.84,3.51,7.46,9.95,5.52,9.25,Muy Buena
2218,9.24,9.31,7.29,9.8,7.17,6.38,6.7,Muy Buena
2219,4.29,4.94,6.14,8.07,9.94,6.45,7.06,No Muy Mala
2220,3.55,3.5599999999999996,9.26,8.41,8.81,8.99,7.06,No Muy Mala
2221,7.0,7.36,5.55,8.61,8.93,6.87,4.35,No Muy Buena
2222,6.31,7.739999999999999,7.55,8.01,8.04,7.59,4.53,Buena
2223,3.22,4.46,7.14,9.78,9.31,8.57,4.75,No Muy Mala
2224,6.0,6.13,5.83,7.97,8.81,6.43,5.57,No Muy Buena
2225,5.06,6.1499999999999995,8.87,8.73,8.19,8.78,8.79,Buena
2226,5.07,5.44,7.8,7.4,6.77,9.35,6.48,No Muy Buena
2227,5.33,6.51,8.8,7.57,6.85,7.97,9.13,Buena
2228,6.6,7.93,4.51,8.91,6.65,5.82,8.45,No Muy Buena
2229,3.98,5.57,7.98,8.87,8.19,9.58,5.62,No Muy Buena
2230,7.8,8.92,7.51,9.38,9.29,7.26,4.35,Muy Buena
2231,9.72,10.99,5.51,9.37,7.56,7.55,6.21,Muy Buena
2232,6.07,7.6000000000000005,5.91,8.66,7.81,8.09,6.36,No Muy Buena
2233,4.39,5.46,5.3,8.01,8.92,8.96,9.63,No Muy Mala
2234,8.85,10.23,9.53,9.66,9.17,8.03,9.28,Perfecta
2235,3.48,4.87,4.41,7.91,9.6,7.3,8.13,Mala
2236,8.08,9.31,3.43,9.01,6.55,7.51,8.65,Buena
2237,3.8,5.37,5.46,8.1,9.01,9.47,7.16,No Muy Mala
2238,9.58,10.76,8.68,7.96,7.8,7.7,9.49,Perfecta
2239,9.42,10.05,4.14,9.52,7.22,8.88,9.29,Muy Buena
2240,5.93,7.29,8.22,8.17,8.28,7.31,6.22,Buena
2241,6.6,8.15,7.46,8.91,7.79,7.85,8.02,Buena
2242,8.8,10.48,5.82,8.99,6.72,6.54,9.5,Muy Buena
2243,6.45,6.5200000000000005,7.97,7.96,9.45,8.43,4.27,Buena
2244,8.56,8.870000000000001,7.44,8.46,9.88,8.77,8.49,Muy Buena
2245,4.72,6.09,3.68,8.08,6.84,5.7,5.78,Mala
2246,8.02,9.629999999999999,6.01,7.35,6.22,7.04,5.52,Buena
2247,6.47,6.55,8.29,9.45,8.2,7.42,6.91,Buena
2248,8.01,9.459999999999999,9.28,8.12,9.41,7.71,5.81,Muy Buena
2249,9.04,9.04,6.9,8.24,8.2,7.34,8.35,Muy Buena
2250,3.53,3.98,8.75,8.19,6.36,5.69,9.38,No Muy Mala
2251,9.16,10.27,9.58,7.35,7.79,7.73,4.85,Perfecta
2252,4.96,6.22,7.07,8.23,8.63,6.84,4.68,No Muy Buena
2253,7.53,8.82,4.86,7.77,9.59,9.45,6.36,Buena
2254,7.24,8.85,4.83,9.72,8.78,6.97,8.71,Buena
2255,7.14,7.55,9.45,8.9,6.99,5.74,8.13,Muy Buena
2256,6.17,6.31,3.55,9.98,8.23,6.08,4.54,No Muy Mala
2257,5.01,5.29,5.66,8.58,8.46,7.54,5.15,No Muy Mala
2258,7.83,8.35,5.24,8.37,8.13,9.55,5.17,Buena
2259,3.45,4.59,5.13,8.35,7.07,7.08,8.32,Mala
2260,9.38,9.99,7.94,9.85,7.32,8.67,7.91,Perfecta
2261,6.43,6.68,8.5,8.69,9.04,7.13,4.26,Buena
2262,8.86,9.07,7.12,9.19,7.48,7.97,4.95,Muy Buena
2263,7.44,9.1,5.91,7.27,7.07,8.32,6.04,Buena
2264,4.25,5.5600000000000005,8.64,8.97,8.25,8.32,5.49,No Muy Buena
2265,4.59,5.9799999999999995,8.38,7.68,7.59,9.32,7.59,No Muy Buena
2266,6.18,6.46,5.01,7.46,8.78,6.39,9.35,No Muy Buena
2267,9.75,10.01,8.64,7.69,8.48,9.12,5.76,Perfecta
2268,8.0,8.07,3.26,9.96,7.89,9.28,6.89,Buena
2269,5.18,6.529999999999999,8.36,8.94,8.66,5.63,5.87,No Muy Buena
2270,8.63,9.370000000000001,6.32,7.89,7.09,9.21,6.85,Muy Buena
2271,3.69,4.33,7.61,7.88,6.96,8.43,5.55,No Muy Mala
2272,5.99,6.09,8.67,7.27,9.14,8.25,7.14,Buena
2273,8.23,8.290000000000001,5.49,7.93,9.22,8.64,7.98,Muy Buena
2274,3.87,5.15,6.31,9.33,8.58,6.05,5.49,No Muy Mala
2275,5.92,6.1899999999999995,7.36,7.57,7.84,8.48,9.56,Buena
2276,5.56,6.109999999999999,8.34,8.72,7.46,6.21,5.53,No Muy Buena
2277,6.88,8.11,7.52,9.84,7.6,9.48,9.3,Muy Buena
2278,9.9,11.43,7.86,7.31,7.16,5.6,6.52,Perfecta
2279,7.27,7.81,8.2,7.1,9.28,6.33,6.62,Muy Buena
2280,3.2,4.17,4.91,7.13,9.63,7.94,8.33,Mala
2281,7.47,8.31,8.53,7.68,8.52,5.65,8.88,Muy Buena
2282,7.38,8.23,7.24,8.52,7.85,8.29,9.49,Muy Buena
2283,7.66,7.67,5.7,9.05,9.69,6.57,8.94,Buena
2284,8.3,9.56,3.56,7.65,7.88,5.62,7.76,Buena
2285,4.7,4.79,3.85,7.29,8.72,5.99,4.43,Mala
2286,6.76,7.84,5.25,7.26,7.04,9.08,9.68,Buena
2287,3.85,4.85,7.46,7.46,8.31,7.48,7.95,No Muy Mala
2288,3.18,4.1000000000000005,6.27,9.91,7.57,7.78,4.36,Mala
2289,8.4,8.65,8.34,7.84,6.81,6.08,7.96,Muy Buena
2290,7.61,8.290000000000001,7.21,8.96,8.01,8.69,4.41,Muy Buena
2291,8.27,8.29,4.61,9.98,9.95,7.13,7.71,Muy Buena
2292,7.93,8.7,9.57,7.21,8.8,7.97,7.15,Muy Buena
2293,5.03,6.19,5.69,9.96,6.36,6.41,7.69,No Muy Mala
2294,4.27,5.8,3.91,7.46,8.09,7.69,9.15,Mala
2295,6.61,7.5,6.39,9.81,9.72,6.51,8.06,Buena
2296,8.04,8.54,9.53,9.28,8.79,8.55,5.58,Muy Buena
2297,3.61,4.6,3.95,7.92,7.69,8.27,8.1,Mala
2298,4.75,6.2,5.88,8.93,7.66,8.37,5.91,No Muy Mala
2299,5.7,6.7,3.61,9.53,7.08,8.86,8.51,No Muy Mala
2300,8.13,8.91,3.22,8.74,7.51,8.03,5.28,Buena
2301,3.95,5.24,5.79,8.3,8.67,6.07,9.09,No Muy Mala
2302,9.29,9.92,8.53,7.52,8.56,8.4,4.7,Perfecta
2303,9.8,9.860000000000001,6.08,7.17,7.36,5.56,8.64,Muy Buena
2304,3.68,4.05,3.76,7.78,8.01,6.44,6.49,Mala
2305,8.38,9.74,9.34,8.1,6.82,6.32,6.44,Perfecta
2306,3.56,5.12,5.02,7.36,6.3,5.77,9.26,Mala
2307,9.88,10.14,5.32,7.6,8.63,9.22,7.23,Muy Buena
2308,9.62,10.799999999999999,4.6,7.38,9.48,5.65,4.42,Muy Buena
2309,5.53,7.0,8.49,8.12,9.07,6.85,4.75,Buena
2310,4.43,5.02,7.21,8.24,9.55,8.62,4.34,No Muy Mala
2311,7.38,8.49,6.0,7.51,8.6,6.81,6.24,Buena
2312,3.71,4.95,3.7,9.4,7.05,7.43,7.98,Mala
2313,3.59,3.79,4.55,9.28,6.24,5.63,6.78,Mala
2314,5.01,6.38,7.06,8.85,9.28,6.98,6.11,No Muy Buena
2315,6.99,7.3500000000000005,3.6,9.06,9.14,8.47,6.97,No Muy Buena
2316,5.79,7.05,7.51,7.38,7.51,6.97,6.14,No Muy Buena
2317,7.02,7.6,6.95,7.21,9.69,5.9,4.78,Buena
2318,4.35,4.4799999999999995,7.95,7.9,6.32,9.03,7.98,No Muy Mala
2319,5.03,6.16,5.71,8.65,8.03,5.58,5.9,No Muy Mala
2320,5.79,6.41,3.74,9.02,8.96,8.23,5.78,No Muy Mala
2321,6.4,6.69,8.1,8.25,8.16,8.56,5.06,Buena
2322,3.29,4.640000000000001,9.1,9.89,9.48,6.74,9.05,No Muy Buena
2323,9.92,10.51,3.66,8.1,8.33,7.42,6.97,Muy Buena
2324,3.12,4.38,9.34,9.19,6.39,9.15,5.83,No Muy Mala
2325,4.19,4.300000000000001,3.24,9.5,8.69,5.77,7.96,Mala
2326,3.57,4.8,9.52,8.98,8.2,7.99,7.95,No Muy Buena
2327,5.6,5.71,4.01,7.21,8.72,9.58,8.4,No Muy Mala
2328,7.94,9.370000000000001,7.93,7.76,9.59,6.05,9.41,Muy Buena
2329,9.21,9.22,4.79,7.81,7.21,8.57,7.77,Muy Buena
2330,5.37,5.98,9.01,7.25,9.88,5.88,8.52,Buena
2331,6.9,8.42,8.84,9.15,8.59,8.45,5.61,Muy Buena
2332,7.52,8.78,5.29,9.06,9.84,6.83,9.41,Muy Buena
2333,6.58,7.75,4.44,8.29,7.75,9.1,5.6,No Muy Buena
2334,4.19,5.42,4.17,8.96,7.01,5.86,4.78,Mala
2335,3.5,3.6,3.62,8.34,9.18,6.76,6.11,Mala
2336,6.79,7.26,6.35,9.66,9.41,5.97,9.63,Buena
2337,4.65,4.7,7.35,8.21,9.93,7.09,5.61,No Muy Mala
2338,6.81,7.52,9.05,8.61,7.61,5.6,9.6,Muy Buena
2339,9.25,10.29,7.11,8.49,7.13,6.41,8.92,Perfecta
2340,7.86,8.01,6.91,8.35,8.87,8.6,8.24,Muy Buena
2341,5.82,7.37,4.91,7.69,6.26,6.31,8.87,No Muy Buena
2342,6.64,6.6499999999999995,4.25,9.36,6.49,7.52,8.29,No Muy Buena
2343,3.81,4.57,3.75,7.16,6.82,5.99,7.1,Mala
2344,5.95,6.99,7.27,7.28,7.4,9.58,6.0,No Muy Buena
2345,6.54,7.23,6.08,8.43,9.64,6.76,9.18,Buena
2346,4.05,5.0,9.44,8.55,6.93,8.45,7.18,No Muy Buena
2347,6.01,6.17,8.02,9.15,7.71,5.69,8.92,Buena
2348,8.56,9.190000000000001,8.0,9.99,8.74,7.78,6.53,Perfecta
2349,8.76,10.01,8.69,7.36,8.91,8.82,7.93,Perfecta
2350,7.15,8.5,4.33,9.05,6.51,9.53,8.82,Buena
2351,5.51,5.92,9.13,9.68,7.58,8.75,5.55,Buena
2352,6.76,7.72,4.9,8.98,6.8,7.85,8.38,Buena
2353,6.89,6.8999999999999995,7.65,9.6,9.65,8.41,8.32,Muy Buena
2354,8.53,8.639999999999999,4.67,9.5,9.62,8.01,6.99,Muy Buena
2355,8.87,9.79,4.04,7.57,9.71,5.57,5.79,Buena
2356,5.54,5.97,7.15,9.17,9.63,7.41,7.77,No Muy Buena
2357,7.25,7.8100000000000005,8.06,9.99,9.65,6.11,5.36,Muy Buena
2358,5.37,6.55,7.66,8.11,9.42,6.82,9.52,Buena
2359,9.81,9.83,7.49,7.63,7.77,5.55,6.49,Perfecta
2360,8.2,8.79,4.66,8.23,7.74,8.45,5.5,Buena
2361,3.26,4.47,7.76,7.91,8.4,8.9,5.01,No Muy Mala
2362,6.42,6.7,8.34,7.38,8.32,9.19,6.18,Buena
2363,5.79,6.22,3.92,8.47,8.67,6.49,4.59,No Muy Mala
2364,3.52,4.48,9.01,8.19,6.91,6.48,9.29,No Muy Mala
2365,5.38,6.41,9.09,8.66,8.86,8.17,4.51,Buena
2366,6.26,7.85,3.48,7.57,6.86,8.06,6.8,No Muy Mala
2367,6.17,6.35,4.01,8.44,8.66,6.11,9.23,No Muy Buena
2368,3.81,4.9399999999999995,3.45,7.38,8.96,7.76,4.56,Mala
2369,4.09,5.39,9.17,9.15,7.55,8.91,8.09,No Muy Buena
2370,9.18,10.17,7.34,8.68,9.98,6.89,6.68,Perfecta
2371,7.21,8.8,3.71,8.9,7.21,7.55,7.29,No Muy Buena
2372,4.76,5.93,7.34,9.42,9.08,7.64,4.77,No Muy Buena
2373,3.27,3.7800000000000002,7.51,9.88,9.25,7.21,5.02,No Muy Mala
2374,5.65,6.5,7.21,9.43,7.71,6.79,4.24,No Muy Buena
2375,5.87,6.82,4.01,7.58,7.41,8.09,4.59,No Muy Mala
2376,5.13,5.4399999999999995,4.4,9.25,8.18,5.9,8.62,No Muy Mala
2377,6.07,7.4,7.0,7.86,7.66,6.92,6.8,Buena
2378,6.79,6.85,8.6,8.48,8.34,8.32,9.28,Muy Buena
2379,7.49,9.05,3.95,7.3,8.53,6.05,5.66,No Muy Buena
2380,3.96,5.42,6.33,8.46,9.91,7.82,8.58,No Muy Mala
2381,7.1,7.25,6.71,9.22,8.59,7.05,7.44,Buena
2382,8.05,8.120000000000001,7.64,9.33,7.04,7.38,6.38,Muy Buena
2383,4.57,5.37,4.87,7.26,8.9,8.86,5.98,Mala
2384,8.1,9.36,6.29,9.15,9.16,8.1,7.12,Muy Buena
2385,6.58,7.07,8.63,8.3,6.64,7.38,6.03,Buena
2386,9.48,9.940000000000001,6.22,8.19,9.06,6.52,6.96,Muy Buena
2387,4.21,5.4,4.58,9.48,9.59,9.48,7.58,No Muy Mala
2388,6.22,6.91,5.95,8.05,8.75,8.3,7.32,No Muy Buena
2389,3.64,4.18,8.2,9.81,8.34,5.67,9.31,No Muy Mala
2390,7.53,8.98,7.7,9.61,6.52,8.44,6.8,Muy Buena
2391,3.37,4.99,7.94,9.92,9.48,8.33,5.44,No Muy Mala
2392,9.53,9.85,7.7,8.94,6.58,9.28,4.3,Perfecta
2393,3.83,5.47,7.04,7.49,7.46,6.05,7.06,No Muy Mala
2394,5.59,5.87,7.5,8.73,7.57,9.38,4.71,No Muy Buena
2395,4.67,4.89,7.68,9.97,9.91,6.84,7.38,No Muy Buena
2396,8.62,10.25,6.68,7.71,9.83,6.68,7.62,Muy Buena
2397,7.74,8.6,4.64,9.35,8.78,6.33,8.65,Buena
2398,9.99,11.120000000000001,7.95,7.26,9.97,7.36,9.34,Perfecta
2399,8.42,8.48,8.77,8.21,7.31,5.98,8.09,Muy Buena
2400,9.73,11.17,3.73,7.66,8.57,5.9,7.96,Muy Buena
2401,5.14,6.76,5.36,8.87,7.59,6.04,8.38,No Muy Mala
2402,9.91,10.43,8.53,9.09,9.32,7.87,5.73,Perfecta
2403,3.24,4.76,9.31,7.94,9.72,8.84,6.8,No Muy Mala
2404,8.26,9.68,3.92,7.75,8.87,5.6,9.51,Buena
2405,8.19,8.36,4.66,9.13,6.41,7.84,8.3,Buena
2406,7.6,8.07,4.33,9.09,8.5,9.63,7.74,Buena
2407,5.35,6.699999999999999,8.13,8.64,6.85,6.93,8.64,Buena
2408,9.62,10.479999999999999,5.59,7.84,9.47,8.56,9.18,Muy Buena
2409,7.28,8.27,8.73,9.99,8.11,7.8,8.06,Muy Buena
2410,5.52,7.1899999999999995,6.82,9.27,9.8,5.89,8.8,Buena
2411,8.71,9.49,4.08,9.89,6.76,7.06,7.6,Muy Buena
2412,5.92,6.11,9.54,7.83,7.27,6.06,7.37,Buena
2413,6.55,6.78,5.44,7.29,7.64,9.5,5.3,No Muy Buena
2414,7.41,8.06,7.68,7.45,6.45,7.95,4.33,Buena
2415,9.28,9.629999999999999,6.29,7.99,9.53,6.5,9.64,Muy Buena
2416,3.59,4.66,4.7,8.06,8.77,5.92,9.65,Mala
2417,7.97,8.049999999999999,7.55,7.19,9.39,9.16,7.26,Muy Buena
2418,5.09,5.47,7.91,7.22,8.26,5.77,5.01,No Muy Buena
2419,9.22,10.350000000000001,4.15,7.61,8.96,6.59,4.37,Muy Buena
2420,8.06,9.22,6.1,9.79,6.54,9.18,5.25,Muy Buena
2421,4.44,5.300000000000001,6.38,7.13,8.19,6.52,5.81,No Muy Mala
2422,9.65,10.8,8.5,7.84,7.24,6.63,4.38,Perfecta
2423,5.58,5.86,5.75,8.51,7.92,9.53,6.93,No Muy Buena
2424,4.4,4.960000000000001,5.01,8.84,7.7,6.0,8.18,No Muy Mala
2425,6.49,7.970000000000001,9.2,8.92,9.18,9.68,4.75,Muy Buena
2426,8.32,9.11,5.45,8.95,9.7,8.53,5.79,Muy Buena
2427,4.91,5.890000000000001,9.06,8.4,6.42,5.56,4.63,No Muy Buena
2428,8.96,10.41,7.42,9.1,7.13,6.27,6.21,Muy Buena
2429,7.3,8.209999999999999,5.4,8.29,9.7,8.44,5.86,Buena
2430,9.82,10.790000000000001,8.47,8.45,9.45,7.05,8.2,Perfecta
2431,6.48,7.0,8.03,9.82,9.49,6.05,7.5,Buena
2432,8.95,10.41,9.65,7.46,6.24,7.59,7.5,Perfecta
2433,9.08,10.01,9.36,8.98,8.2,8.1,8.46,Perfecta
2434,8.74,9.73,8.26,8.87,8.73,8.14,7.58,Perfecta
2435,7.04,8.1,6.61,8.63,6.22,6.59,8.3,Buena
2436,7.09,7.45,5.23,8.54,7.64,6.81,8.06,Buena
2437,3.69,4.61,5.61,7.97,9.08,7.91,4.3,Mala
2438,6.0,6.97,6.29,9.92,6.84,8.16,7.86,Buena
2439,6.2,7.49,5.08,7.84,8.98,5.92,4.67,No Muy Buena
2440,9.11,10.6,3.9,8.25,7.12,8.08,4.39,Buena
2441,6.0,7.59,6.34,8.86,9.39,7.53,4.52,No Muy Buena
2442,3.79,5.0,6.55,9.19,7.9,7.55,4.66,No Muy Mala
2443,9.13,9.65,8.21,7.37,7.71,8.47,9.27,Perfecta
2444,6.28,6.720000000000001,8.43,9.78,9.21,8.55,5.39,Buena
2445,9.3,9.58,5.08,8.65,8.46,7.93,7.55,Muy Buena
2446,8.41,9.040000000000001,7.53,8.54,9.26,9.6,8.39,Muy Buena
2447,6.52,7.89,6.13,9.83,9.16,8.31,6.72,Buena
2448,8.15,8.63,6.25,7.89,7.74,7.06,8.64,Muy Buena
2449,3.73,4.27,8.42,7.7,6.22,5.61,8.03,No Muy Mala
2450,5.97,6.069999999999999,8.9,7.73,7.86,7.6,6.94,Buena
2451,5.77,7.25,3.21,8.56,8.01,6.55,9.16,No Muy Mala
2452,5.84,7.33,8.06,8.34,6.55,8.47,5.05,Buena
2453,4.06,4.71,5.91,7.37,7.93,6.34,8.63,No Muy Mala
2454,6.39,6.97,4.85,7.27,8.71,6.32,7.69,No Muy Buena
2455,9.76,11.129999999999999,4.6,7.54,9.79,8.28,8.59,Muy Buena
2456,5.3,6.84,8.54,8.09,7.6,9.56,8.31,Buena
2457,8.35,8.36,5.74,8.84,7.05,9.67,6.59,Muy Buena
2458,3.44,4.859999999999999,4.6,9.37,7.36,5.85,8.87,Mala
2459,9.26,9.37,6.27,7.86,8.61,8.75,6.68,Muy Buena
2460,8.94,10.549999999999999,5.36,8.89,7.87,8.27,6.09,Muy Buena
2461,8.21,9.780000000000001,9.26,9.91,8.92,6.41,5.54,Perfecta
2462,4.03,5.0,3.96,9.25,6.81,7.8,4.59,Mala
2463,3.59,3.6999999999999997,5.24,7.67,9.14,7.42,8.91,Mala
2464,7.56,9.04,3.98,7.92,6.59,9.49,9.69,Buena
2465,5.07,5.5200000000000005,9.22,9.31,7.49,9.52,5.4,Buena
2466,5.08,6.44,6.48,9.75,6.68,5.65,6.38,No Muy Buena
2467,5.88,6.03,6.4,7.11,6.72,7.55,9.65,No Muy Buena
2468,8.84,9.32,5.13,7.6,9.14,6.31,7.3,Muy Buena
2469,4.82,5.49,9.47,8.78,6.75,8.88,6.21,No Muy Buena
2470,5.24,6.37,5.43,9.66,9.64,9.06,7.5,No Muy Buena
2471,7.43,8.11,4.38,9.48,7.38,8.82,8.77,Buena
2472,3.51,5.1499999999999995,3.41,7.91,6.49,5.89,7.91,Mala
2473,6.97,7.05,6.7,8.66,6.24,8.75,5.06,Buena
2474,8.66,9.96,7.05,8.77,7.66,7.06,4.63,Muy Buena
2475,5.33,5.69,6.19,9.89,7.05,8.44,9.46,No Muy Buena
2476,4.02,5.619999999999999,4.82,8.39,7.89,7.6,7.92,Mala
2477,6.96,7.04,7.23,9.63,6.35,8.05,6.98,Buena
2478,5.76,6.89,4.45,9.69,9.84,9.0,6.54,No Muy Buena
2479,5.55,6.34,7.88,7.96,8.13,9.26,5.65,No Muy Buena
2480,4.33,4.76,5.67,7.74,8.1,5.96,6.49,Mala
2481,7.52,8.559999999999999,7.13,7.89,7.33,5.62,6.32,Buena
2482,6.19,6.800000000000001,8.98,9.11,9.71,5.6,8.47,Muy Buena
2483,3.65,3.85,3.45,8.88,9.23,7.04,8.22,Mala
2484,8.58,9.2,8.2,9.45,9.94,5.88,4.3,Muy Buena
2485,7.31,8.65,8.3,9.98,8.43,9.57,7.33,Muy Buena
2486,9.28,10.59,4.24,8.07,7.28,7.16,6.62,Muy Buena
2487,4.7,6.140000000000001,3.4,9.08,6.2,5.84,8.8,Mala
2488,5.9,7.07,8.16,8.02,9.8,7.51,5.07,Buena
2489,7.51,8.81,6.94,7.28,8.7,5.65,6.21,Buena
2490,7.82,8.99,5.58,8.42,6.49,7.72,4.64,Buena
2491,6.09,6.6,8.0,7.87,7.3,5.96,5.35,Buena
2492,7.68,8.0,4.63,7.82,6.82,7.4,4.93,No Muy Buena
2493,4.87,5.62,5.85,7.93,6.92,8.21,6.55,No Muy Mala
2494,6.1,7.4399999999999995,8.95,9.03,7.68,7.4,5.51,Buena
2495,3.62,3.85,9.13,8.34,6.24,7.38,4.97,No Muy Mala
2496,8.15,8.6,4.63,9.14,6.28,9.26,4.61,Buena
2497,5.18,6.6899999999999995,8.55,8.68,9.4,7.82,6.88,Buena
2498,8.83,10.5,9.2,8.43,7.48,6.85,7.59,Perfecta
2499,4.05,4.76,4.47,7.12,8.21,7.57,7.31,Mala
2500,5.19,5.960000000000001,8.69,8.39,9.57,6.28,4.63,No Muy Buena
2501,3.92,4.66,6.78,8.93,6.43,8.28,9.68,No Muy Mala
2502,3.14,4.55,7.01,7.36,7.5,9.6,4.45,Mala
2503,7.01,7.1499999999999995,9.18,8.63,8.29,7.76,9.56,Muy Buena
2504,5.5,5.77,7.56,8.77,9.04,7.74,9.61,Buena
2505,7.87,8.18,4.29,9.63,6.65,7.23,6.25,Buena
2506,4.51,5.64,8.42,9.85,8.18,6.37,5.82,No Muy Buena
2507,4.85,6.289999999999999,7.09,9.65,6.97,6.24,8.17,No Muy Buena
2508,7.29,7.3,3.36,9.83,9.44,6.75,8.83,No Muy Buena
2509,8.21,9.280000000000001,9.54,9.6,9.64,7.31,7.41,Perfecta
2510,7.46,8.44,4.76,9.77,8.77,5.94,9.5,Buena
2511,3.7,4.09,5.23,7.15,8.56,5.96,5.85,Mala
2512,9.87,10.799999999999999,7.77,8.97,6.54,5.67,4.24,Perfecta
2513,4.48,4.74,7.77,8.52,9.28,8.64,7.8,No Muy Buena
2514,4.03,5.470000000000001,8.84,8.85,9.53,7.19,5.01,No Muy Buena
2515,4.03,5.7,9.21,7.13,9.43,6.22,9.65,No Muy Buena
2516,9.89,10.51,5.55,8.97,7.48,6.72,6.84,Muy Buena
2517,5.62,6.08,9.65,7.27,7.61,8.77,6.65,Buena
2518,4.3,5.9399999999999995,3.52,9.11,6.77,9.23,6.71,Mala
2519,6.92,7.06,8.33,8.97,9.63,9.03,6.65,Muy Buena
2520,6.6,6.609999999999999,8.95,8.59,9.76,6.93,7.54,Muy Buena
2521,3.42,4.59,3.39,8.74,7.93,6.16,9.07,Mala
2522,6.2,6.84,7.23,8.01,9.17,6.92,9.08,Buena
2523,5.57,6.49,7.91,8.24,9.05,7.94,8.87,Buena
2524,9.39,10.72,6.69,9.13,6.64,5.51,9.34,Perfecta
2525,5.04,6.01,6.05,7.78,9.43,6.48,6.96,No Muy Mala
2526,7.79,8.74,5.03,7.83,7.68,8.0,7.58,Buena
2527,5.82,6.76,5.84,7.54,9.9,5.93,5.78,No Muy Buena
2528,6.83,6.91,3.56,8.9,7.21,8.12,9.47,No Muy Buena
2529,7.99,9.11,3.35,7.53,9.84,5.6,4.86,No Muy Buena
2530,9.68,10.12,8.43,7.3,7.54,9.27,8.71,Perfecta
2531,7.77,9.25,4.0,7.73,9.39,6.73,4.45,Buena
2532,9.2,9.93,5.13,9.67,7.15,9.03,5.67,Muy Buena
2533,3.35,4.2,9.53,8.59,8.35,8.99,8.14,No Muy Buena
2534,8.57,9.97,4.26,7.94,6.81,7.64,5.13,Buena
2535,5.35,6.489999999999999,6.05,9.06,8.55,7.19,7.79,No Muy Buena
2536,3.21,4.45,5.27,8.24,6.39,9.24,7.93,Mala
2537,3.81,4.2700000000000005,3.25,7.64,9.7,9.5,6.22,Mala
2538,6.25,6.75,6.88,9.52,8.22,8.24,8.22,Buena
2539,9.32,9.82,5.76,8.9,9.95,7.56,7.91,Muy Buena
2540,4.95,6.61,8.78,9.82,9.66,7.25,7.89,Buena
2541,3.46,4.48,7.78,8.91,6.86,5.9,4.63,No Muy Mala
2542,8.77,9.62,8.47,7.97,7.31,9.4,4.7,Muy Buena
2543,8.05,8.930000000000001,7.25,9.59,9.7,6.16,6.16,Muy Buena
2544,6.01,6.3999999999999995,5.4,9.55,7.95,6.0,6.71,No Muy Buena
2545,5.86,6.8500000000000005,5.83,9.6,7.41,5.96,4.53,No Muy Buena
2546,8.54,9.219999999999999,5.58,7.57,9.12,8.57,8.98,Muy Buena
2547,7.38,8.84,6.02,9.79,9.02,5.65,5.52,Buena
2548,4.03,4.0600000000000005,3.25,7.41,8.45,8.63,5.28,Mala
2549,3.16,4.67,4.51,7.98,9.88,8.64,6.96,Mala
2550,6.42,6.6899999999999995,4.64,8.41,7.5,9.14,5.84,No Muy Buena
2551,7.32,7.8500000000000005,8.39,7.95,6.68,8.59,4.66,Muy Buena
2552,7.84,8.52,5.43,7.8,7.88,9.27,7.97,Buena
2553,6.47,7.96,4.12,7.23,8.74,9.62,7.64,No Muy Buena
2554,4.48,5.0200000000000005,4.0,9.1,8.54,8.1,8.87,No Muy Mala
2555,9.53,10.58,8.4,8.8,9.15,8.87,8.91,Perfecta
2556,4.78,5.140000000000001,7.18,9.76,7.37,8.04,7.55,No Muy Buena
2557,4.85,5.52,5.29,7.51,7.16,6.46,6.16,No Muy Mala
2558,3.59,4.57,6.11,8.32,7.62,8.73,4.46,Mala
2559,6.88,8.05,3.84,7.2,6.98,7.48,7.56,No Muy Buena
2560,8.52,9.68,3.27,8.51,6.84,5.78,6.14,Buena
2561,5.94,6.0200000000000005,7.85,9.83,6.96,5.81,7.84,Buena
2562,3.66,5.13,3.97,9.59,8.18,7.51,8.99,Mala
2563,8.47,9.950000000000001,6.02,8.58,7.56,8.92,7.2,Muy Buena
2564,5.25,5.33,9.65,7.94,9.6,7.23,5.0,Buena
2565,9.25,10.48,4.25,7.82,8.35,7.96,4.98,Muy Buena
2566,8.93,9.26,4.0,7.71,8.04,9.25,6.59,Buena
2567,5.52,5.67,3.67,7.94,8.79,5.59,9.26,No Muy Mala
2568,6.25,6.67,9.05,7.23,8.16,8.69,9.05,Buena
2569,6.7,7.800000000000001,9.37,7.76,9.64,7.23,7.32,Muy Buena
2570,8.36,9.879999999999999,6.57,7.88,6.81,7.83,4.51,Muy Buena
2571,5.36,6.04,7.75,7.76,9.36,8.08,7.6,No Muy Buena
2572,4.37,4.6000000000000005,3.29,9.15,8.35,8.01,4.34,Mala
2573,7.25,8.14,7.67,7.79,9.23,6.59,6.53,Muy Buena
2574,8.11,8.29,4.21,9.67,7.79,8.84,6.67,Buena
